,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
2800,FF,2024-04-03,91.2,-2.03,5.48,"Wheeler, Zack",682829,554430,,foul,,,,,1,Elly De La Cruz called out on strikes.,R,L,R,PHI,CIN,S,,,2,1,2024,-0.9,1.07,-0.56,3.22,,,641584.0,0,4,Top,,,,,592663,,,5.699711993613724,-132.76149310640105,-2.131174996421775,-11.810249176052066,27.040104126951764,-19.292461108359134,3.67,1.76,202.0,73.8,44.0,92.8,2334,7.1,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.38,,,,,,,,27,4,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,227,0.0,-0.072,71.69807,7.25912
2801,CU,2024-04-03,76.5,-2.3,5.58,"Wheeler, Zack",682829,554430,,ball,,,,,13,Elly De La Cruz called out on strikes.,R,L,R,PHI,CIN,B,,,1,1,2024,0.98,-1.18,-2.08,2.36,,,641584.0,0,4,Top,,,,,592663,,,-1.3137719257882703,-111.30134625421738,2.4420651758314653,8.345316002556759,21.378056640162352,-42.67024290517622,3.64,1.81,,,,76.7,2510,6.6,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.91,,,,,,,,27,3,Curveball,0,2,2,0,2,0,2,0,Standard,Standard,56,0.0,0.065,,
2802,CU,2024-04-03,77.8,-2.28,5.57,"Wheeler, Zack",682829,554430,,called_strike,,,,,7,Elly De La Cruz called out on strikes.,R,L,R,PHI,CIN,S,,,1,0,2024,0.83,-0.91,-0.66,2.3,,,641584.0,0,4,Top,,,,,592663,,,1.9779161485552423,-113.41177428709122,1.4692303041542798,6.863961903136809,18.682654045968825,-40.49942576701383,3.65,1.79,,,,78.6,2570,6.5,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.99,,,,,,,,27,2,Curveball,0,2,2,0,2,0,2,0,Standard,Standard,60,0.0,-0.074,,
2803,FF,2024-04-03,91.2,-2.18,5.48,"Wheeler, Zack",682829,554430,,ball,,,,,11,Elly De La Cruz called out on strikes.,R,L,R,PHI,CIN,B,,,0,0,2024,-0.85,1.15,-0.88,3.75,,,641584.0,0,4,Top,,,,,592663,,,5.172035846449211,-132.69931632865683,-0.8835482327343416,-11.131422752904252,31.46566716153318,-18.764426126058435,3.72,1.83,,,,92.4,2307,7.3,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.22,,,,,,,,27,1,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,229,0.0,0.062,,
2804,FF,2024-04-03,91.8,-2.31,5.47,"Wheeler, Zack",641584,554430,single,hit_into_play,,,,,2,Jake Fraley singles on a ground ball to first baseman Bryce Harper.,R,L,R,PHI,CIN,X,3.0,ground_ball,1,0,2024,-0.46,1.16,-0.03,3.03,,,,0,4,Top,167.84,160.0,,,592663,,,6.882072304769314,-133.5582012976285,-2.892609945019108,-6.987969310161927,27.20793780250918,-17.833359770328244,3.32,1.57,12.0,90.5,-14.0,93.4,2326,7.1,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.37,0.097,0.092,0.9,1.0,1.0,0.0,2.0,26,2,4-Seam Fastball,0,2,2,0,2,0,2,0,Strategic,Standard,229,-0.027,0.368,85.08565,6.61846
2805,FC,2024-04-03,88.2,-2.3,5.53,"Wheeler, Zack",641584,554430,,ball,,,,,14,Jake Fraley singles on a ground ball to first baseman Bryce Harper.,R,L,R,PHI,CIN,B,,,0,0,2024,0.04,0.75,1.0,1.38,,,,0,4,Top,,,,,592663,,,8.021189520912868,-128.22891621673202,-5.615514243941058,-1.1843731998169231,25.752833061230444,-22.913370776408367,3.39,1.65,,,,89.2,2445,6.9,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.63,,,,,,,,26,1,Cutter,0,2,2,0,2,0,2,0,Strategic,Standard,224,0.0,0.034,,
2806,FF,2024-04-03,93.8,-2.36,5.27,"Wheeler, Zack",600869,554430,field_out,hit_into_play,,,,,9,Jeimer Candelario flies out to center fielder Johan Rojas.,R,L,R,PHI,CIN,X,8.0,fly_ball,1,0,2024,-0.57,1.17,0.37,1.98,,687952.0,,2,3,Top,121.78,76.93,,,592663,,,8.473337388945794,-136.35214233574536,-5.499850356867753,-8.833099528653948,27.597082231576948,-16.552113315089628,3.43,1.67,304.0,92.1,33.0,95.8,2486,7.3,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.19,0.071,0.112,0.0,1.0,0.0,0.0,3.0,21,2,4-Seam Fastball,0,2,2,0,2,0,2,0,Strategic,Standard,230,0.027,-0.35,71.18131,7.88519
2807,CU,2024-04-03,80.4,-2.22,5.43,"Wheeler, Zack",600869,554430,,ball,,,,,14,Jeimer Candelario flies out to center fielder Johan Rojas.,R,L,R,PHI,CIN,B,,,0,0,2024,0.69,-0.79,1.72,1.84,,687952.0,,2,3,Top,,,,,592663,,,7.510176831413711,-116.84259525681183,0.2444088289878643,4.930535781117999,21.72195365620167,-39.70123788390563,3.33,1.6,,,,81.3,2594,6.9,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.57,,,,,,,,21,1,Curveball,0,2,2,0,2,0,2,0,Strategic,Standard,52,0.0,0.016,,
2808,FF,2024-04-03,94.2,-2.12,5.38,"Wheeler, Zack",687952,554430,double,hit_into_play,,,,,2,Christian Encarnacion-Strand doubles (2) on a sharp fly ball to left fielder Brandon Marsh.   Nick Martini scores.    Jonathan India scores.,R,R,R,PHI,CIN,X,7.0,fly_ball,1,2,2024,-0.99,1.31,-0.27,2.89,605361.0,663697.0,,2,3,Top,38.78,94.78,,,592663,,,7.14490713059614,-136.83580743134138,-3.640226211162089,-14.139150707589575,34.752840487933064,-15.173053597824426,3.33,1.55,334.0,109.2,22.0,95.1,2418,7.2,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.27,0.96,1.767,1.25,1.0,1.0,1.0,6.0,20,4,4-Seam Fastball,0,0,0,0,2,0,2,0,Standard,Standard,229,-0.199,1.917,,
2809,SI,2024-04-03,92.3,-2.15,5.36,"Wheeler, Zack",687952,554430,,foul,,,,,13,Christian Encarnacion-Strand doubles (2) on a sharp fly ball to left fielder Brandon Marsh.   Nick Martini scores.    Jonathan India scores.,R,R,R,PHI,CIN,S,,,1,1,2024,-1.31,0.57,-1.17,2.31,605361.0,663697.0,,2,3,Top,,,,,592663,,,5.439234200614628,-134.20679706383464,-3.1949666317382217,-17.024483306812925,31.187947993599604,-24.754031566954914,3.33,1.55,121.0,86.6,10.0,93.5,2135,7.2,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.31,,,,,,,,20,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,226,0.0,-0.143,66.2678,6.92287
2810,FF,2024-04-03,93.5,-2.15,5.38,"Wheeler, Zack",687952,554430,,ball,,,,,12,Christian Encarnacion-Strand doubles (2) on a sharp fly ball to left fielder Brandon Marsh.   Nick Martini scores.    Jonathan India scores.,R,R,R,PHI,CIN,B,,,0,1,2024,-0.47,1.42,0.13,4.72,605361.0,663697.0,,2,3,Top,,,,,592663,,,7.004587729192789,-135.93977788444707,0.99787094015253,-7.393467023908028,31.610355630658837,-15.119694966710266,3.38,1.55,,,,94.6,2398,7.1,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.37,,,,,,,,20,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,228,0.0,0.073,,
2811,FF,2024-04-03,92.5,-2.19,5.36,"Wheeler, Zack",687952,554430,,called_strike,,,,,2,Christian Encarnacion-Strand doubles (2) on a sharp fly ball to left fielder Brandon Marsh.   Nick Martini scores.    Jonathan India scores.,R,R,R,PHI,CIN,S,,,0,0,2024,-0.52,1.34,-0.06,3.28,605361.0,663697.0,,2,3,Top,,,,,592663,,,6.695254622995284,-134.5992297314114,-2.453818880807608,-7.760943971690342,29.64078021173736,-15.507869180968711,3.24,1.42,,,,94.4,2391,7.4,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.05,,,,,,,,20,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,227,0.0,-0.091,,
2812,FS,2024-04-03,85.1,-2.32,5.44,"Wheeler, Zack",666181,554430,field_out,hit_into_play,,,,,13,"Will Benson grounds out, first baseman Bryce Harper to pitcher Zack Wheeler.   Nick Martini to 3rd.    Jonathan India to 2nd.",R,L,R,PHI,CIN,X,3.0,ground_ball,1,1,2024,-1.0,0.49,-0.87,2.12,,605361.0,663697.0,1,3,Top,153.43,164.42,,,592663,,,5.48327556678246,-123.78027145989904,-2.48554653961035,-11.35541172109805,24.63898374363571,-26.88776839082176,3.72,1.79,23.0,68.1,-3.0,86.1,1437,7.0,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.53,0.091,0.099,0.0,1.0,0.0,0.0,2.0,19,3,Split-Finger,0,0,0,0,0,0,0,0,Strategic,Standard,239,0.032,-0.55,83.3855,8.6588
2813,FF,2024-04-03,93.8,-2.06,5.45,"Wheeler, Zack",666181,554430,,ball,,,,,3,"Will Benson grounds out, first baseman Bryce Harper to pitcher Zack Wheeler.   Nick Martini to 3rd.    Jonathan India to 2nd.",R,L,R,PHI,CIN,B,,,0,1,2024,-0.23,1.17,0.59,3.74,,605361.0,663697.0,1,3,Top,,,,,592663,,,7.501245282432797,-136.52592337656495,-1.3078308854804657,-4.452354362801931,29.072717006620387,-17.478143442437172,3.71,1.75,,,,95.5,2394,7.2,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.32,,,,,,,,19,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,224,0.0,0.029,,
2814,FF,2024-04-03,93.3,-2.18,5.36,"Wheeler, Zack",666181,554430,,called_strike,,,,,9,"Will Benson grounds out, first baseman Bryce Harper to pitcher Zack Wheeler.   Nick Martini to 3rd.    Jonathan India to 2nd.",R,L,R,PHI,CIN,S,,,0,0,2024,-0.74,0.95,0.31,1.87,,605361.0,663697.0,1,3,Top,,,,,592663,,,8.157254730095962,-135.7111228231484,-5.419457747732413,-10.838124876515538,27.983545376649904,-19.363920252084853,3.69,1.76,,,,95.2,2419,7.3,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.2,,,,,,,,19,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,234,0.0,-0.076,,
2815,SI,2024-04-03,93.9,-2.17,5.3,"Wheeler, Zack",663697,554430,hit_by_pitch,hit_by_pitch,,,,,11,Jonathan India hit by pitch.    Nick Martini to 2nd.,R,R,R,PHI,CIN,B,,,3,2,2024,-1.18,0.41,-1.72,2.71,,,605361.0,1,3,Top,,,,,592663,,,3.8482951282606654,-136.63930926119744,-1.8745630554004724,-15.5989935588744,32.771974928058086,-26.815470366058506,3.3,1.53,,,,95.0,2284,7.1,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.36,,0.720192,0.7,1.0,0.0,0.0,,18,8,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,226,-0.04,0.312,,
2816,SI,2024-04-03,93.8,-2.11,5.37,"Wheeler, Zack",663697,554430,,foul,,,,,13,Jonathan India hit by pitch.    Nick Martini to 2nd.,R,R,R,PHI,CIN,S,,,3,2,2024,-1.41,0.53,-0.93,2.0,,,605361.0,1,3,Top,,,,,592663,,,6.31677558759316,-136.26092466289327,-4.139878182778348,-18.92585114904873,34.78003137023954,-24.77448993043828,3.3,1.53,5.0,87.5,-22.0,95.1,2331,7.5,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.0,,,,,,,,18,7,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,225,0.0,0.0,,
2817,FF,2024-04-03,93.9,-2.06,5.38,"Wheeler, Zack",663697,554430,,foul,,,,,8,Jonathan India hit by pitch.    Nick Martini to 2nd.,R,R,R,PHI,CIN,S,,,3,2,2024,-0.79,1.29,-0.03,1.93,,,605361.0,1,3,Top,,,,,592663,,,7.150688624188762,-136.52581645890507,-6.225452587994545,-11.378950945009016,28.09860623505664,-14.855039979677448,3.3,1.53,,,,96.1,2442,7.5,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.03,,,,,,,,18,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,226,0.0,0.0,63.59735,6.60446
2818,FF,2024-04-03,94.0,-2.04,5.43,"Wheeler, Zack",663697,554430,,called_strike,,,,,5,Jonathan India hit by pitch.    Nick Martini to 2nd.,R,R,R,PHI,CIN,S,,,3,1,2024,-0.59,1.11,-0.14,2.74,,,605361.0,1,3,Top,,,,,592663,,,6.338312612360326,-136.81839693036838,-3.7899736609474366,-8.808834913515676,28.53641359733848,-17.5808687362809,3.31,1.52,,,,95.8,2432,7.2,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.32,,,,,,,,18,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,224,0.0,-0.108,,
2819,FF,2024-04-03,93.1,-2.2,5.45,"Wheeler, Zack",663697,554430,,called_strike,,,,,1,Jonathan India hit by pitch.    Nick Martini to 2nd.,R,R,R,PHI,CIN,S,,,3,0,2024,-0.33,1.1,-0.33,2.89,,,605361.0,1,3,Top,,,,,592663,,,5.612872099384571,-135.55784423488885,-3.28786103844422,-5.26986304547933,28.27771456871571,-18.09889310636588,3.19,1.46,,,,94.8,2376,7.2,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.34,,,,,,,,18,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,221,0.0,-0.055,,
2820,SI,2024-04-03,93.9,-2.06,5.44,"Wheeler, Zack",663697,554430,,ball,,,,,11,Jonathan India hit by pitch.    Nick Martini to 2nd.,R,R,R,PHI,CIN,B,,,2,0,2024,-0.86,0.32,-1.29,2.55,,,605361.0,1,3,Top,,,,,592663,,,3.949812622363853,-136.7548641587876,-2.5436195865190774,-11.678115717498788,28.698280692998665,-27.81533738117584,3.29,1.55,,,,95.4,2218,7.0,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.49,,,,,,,,18,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,228,0.0,0.119,,
2821,ST,2024-04-03,82.2,-2.15,5.29,"Wheeler, Zack",663697,554430,,ball,,,,,12,Jonathan India hit by pitch.    Nick Martini to 2nd.,R,R,R,PHI,CIN,B,,,1,0,2024,1.47,0.71,0.1,3.44,,,605361.0,1,3,Top,,,,,592663,,,2.2639083138687264,-119.62668163750504,1.0384248869670718,13.551313004622305,24.54782749835185,-25.83635831533116,3.29,1.56,,,,83.0,2457,6.9,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.55,,,,,,,,18,2,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,71,0.0,0.066,,
2822,FF,2024-04-03,93.2,-2.09,5.51,"Wheeler, Zack",663697,554430,,ball,,,,,12,Jonathan India hit by pitch.    Nick Martini to 2nd.,R,R,R,PHI,CIN,B,,,0,0,2024,-0.48,1.23,0.47,3.51,,,605361.0,1,3,Top,,,,,592663,,,7.714004348374596,-135.46438834302597,-2.0403699336314864,-7.618565802170382,31.54488283864605,-16.848585066837252,3.29,1.52,,,,94.1,2394,7.0,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.49,,,,,,,,18,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,220,0.0,0.043,,
2823,SI,2024-04-03,92.4,-2.05,5.39,"Wheeler, Zack",663886,554430,strikeout,swinging_strike,,,,,13,Tyler Stephenson strikes out swinging.,R,R,R,PHI,CIN,S,2.0,,1,2,2024,-1.78,0.7,-1.8,2.07,,,605361.0,0,3,Top,,,,,592663,,,4.57342606620087,-134.43089299558966,-4.215815061433964,-22.58186485682543,29.18253091434659,-22.976564836381964,3.24,1.57,,,,93.6,2216,7.0,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.49,,0.0,0.0,1.0,0.0,0.0,,17,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,226,0.037,-0.276,43.31293,5.30709
2824,FF,2024-04-03,92.7,-2.23,5.41,"Wheeler, Zack",663886,554430,,ball,,,,,12,Tyler Stephenson strikes out swinging.,R,R,R,PHI,CIN,B,,,0,2,2024,-0.67,1.18,0.2,3.93,,,605361.0,0,3,Top,,,,,592663,,,7.792153249545693,-134.9721017000174,-0.6493340270890029,-9.74251811799878,26.30719622484399,-17.70772439759159,3.26,1.62,,,,94.7,2324,7.2,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.3,,,,,,,,17,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,227,0.0,0.051,,
2825,ST,2024-04-03,82.8,-2.17,5.45,"Wheeler, Zack",663886,554430,,foul,,,,,9,Tyler Stephenson strikes out swinging.,R,R,R,PHI,CIN,S,,,0,1,2024,1.21,0.15,0.39,1.75,,,605361.0,0,3,Top,,,,,592663,,,3.5021052687944287,-120.62347661524964,-2.317411389537839,11.236189129424266,22.34596336859107,-30.506157089708523,3.24,1.57,5.0,51.7,-20.0,84.0,2542,6.9,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.59,,,,,,,,17,2,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,92,0.0,-0.073,70.22532,8.03922
2826,SI,2024-04-03,93.0,-2.22,5.44,"Wheeler, Zack",663886,554430,,called_strike,,,,,4,Tyler Stephenson strikes out swinging.,R,R,R,PHI,CIN,S,,,0,0,2024,-1.18,0.42,-0.48,2.68,,,605361.0,0,3,Top,,,,,592663,,,7.1716572243934,-135.36621676339382,-2.289524998774925,-16.041420498753947,27.92770397771785,-26.758773125874946,3.32,1.65,,,,94.9,2220,7.2,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.27,,,,,,,,17,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,224,0.0,-0.063,,
2827,FF,2024-04-03,91.8,-2.22,5.49,"Wheeler, Zack",605361,554430,field_error,hit_into_play,,,,,13,Nick Martini reaches on a fielding error by second baseman Bryson Stott.,R,L,R,PHI,CIN,X,4.0,ground_ball,0,0,2024,-0.54,1.25,-1.07,2.27,,,,0,3,Top,147.66,162.78,,,592663,,,4.1528278067471565,-133.6488557141568,-5.094149933572066,-7.362859800695901,28.354852035368623,-16.30793238595911,3.41,1.62,6.0,64.0,-19.0,93.4,2299,7.2,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.32,0.043,0.04,0.9,1.0,0.0,0.0,2.0,16,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,225,-0.04,0.434,67.15758,7.43577
2828,SI,2024-04-03,93.7,-2.2,5.28,"Wheeler, Zack",668715,554430,strikeout,swinging_strike,,,,,13,Spencer Steer strikes out swinging.,R,R,R,PHI,CIN,S,2.0,,2,2,2024,-1.28,0.42,-0.64,0.78,,,,2,2,Top,,,,,592663,,,6.974674576539761,-136.06561087776382,-6.857199984044329,-17.40985202087723,31.803852447062543,-25.503472039227034,3.38,1.63,,,,94.8,2313,7.2,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.31,,0.0,0.0,1.0,0.0,0.0,,11,5,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,229,0.01,-0.084,73.64173,7.95971
2829,ST,2024-04-03,83.9,-2.16,5.32,"Wheeler, Zack",668715,554430,,ball,,,,,14,Spencer Steer strikes out swinging.,R,R,R,PHI,CIN,B,,,1,2,2024,1.05,0.11,1.58,0.95,,,,2,2,Top,,,,,592663,,,6.6274268660615405,-121.9289966184081,-3.8711160198982943,8.960587100893914,26.54114887006675,-30.417590328994745,3.37,1.65,,,,84.2,2523,6.8,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.69,,,,,,,,11,4,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,67,0.0,0.015,,
2830,SI,2024-04-03,92.0,-2.03,5.3,"Wheeler, Zack",668715,554430,,ball,,,,,14,Spencer Steer strikes out swinging.,R,R,R,PHI,CIN,B,,,0,2,2024,-1.12,0.38,1.56,2.18,,,,2,2,Top,,,,,592663,,,11.742025085654074,-133.512198994359,-2.932076594322436,-15.97322073625744,28.65291077944245,-27.11433481578221,3.33,1.58,,,,93.6,2205,7.3,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.16,,,,,,,,11,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,227,0.0,0.009,,
2831,SI,2024-04-03,93.9,-2.11,5.38,"Wheeler, Zack",668715,554430,,foul,,,,,11,Spencer Steer strikes out swinging.,R,R,R,PHI,CIN,S,,,0,1,2024,-1.43,0.85,-1.31,2.99,,,,2,2,Top,,,,,592663,,,5.326575833450677,-136.63055571813098,-2.3340306867393594,-19.12124267985337,32.70854411741194,-21.272260866488537,3.38,1.63,,,,94.9,2281,7.0,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.45,,,,,,,,11,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,223,0.0,-0.022,63.41205,6.23418
2832,FF,2024-04-03,93.3,-2.27,5.46,"Wheeler, Zack",668715,554430,,called_strike,,,,,7,Spencer Steer strikes out swinging.,R,R,R,PHI,CIN,S,,,0,0,2024,-0.8,1.17,-0.28,2.03,,,,2,2,Top,,,,,592663,,,7.002980987857688,-135.63409010827175,-5.737959839071361,-11.390166182328208,28.291622271755635,-16.648615284669827,3.42,1.67,,,,95.0,2471,7.2,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.26,,,,,,,,11,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,226,0.0,-0.016,,
2833,FF,2024-04-03,94.0,-2.26,5.53,"Wheeler, Zack",682829,554430,strikeout,swinging_strike,,,,,2,Elly De La Cruz strikes out swinging.,R,L,R,PHI,CIN,S,2.0,,0,2,2024,-0.92,1.35,-0.1,3.5,,,,1,2,Top,,,,,592663,,,7.754193364156147,-136.74688802585993,-2.5392286872067,-13.246484730910648,30.350666980248,-14.91275347624176,3.67,1.76,,,,95.3,2572,7.1,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.43,,0.0,0.0,1.0,0.0,0.0,,10,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,226,0.017,-0.102,73.46282,6.43474
2834,CU,2024-04-03,80.8,-2.34,5.45,"Wheeler, Zack",682829,554430,,foul,,,,,14,Elly De La Cruz strikes out swinging.,R,L,R,PHI,CIN,S,,,0,1,2024,1.19,-0.44,0.2,1.34,,,,1,2,Top,,,,,592663,,,3.410726734288056,-117.6889283471199,-1.7016884300560533,10.464446206344851,22.201416886056776,-36.126935861106645,3.67,1.76,164.0,82.1,13.0,81.7,2645,6.8,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.68,,,,,,,,10,2,Curveball,0,0,0,0,0,0,0,0,Strategic,Standard,58,0.0,-0.036,63.00398,8.37673
2835,FF,2024-04-03,94.1,-2.2,5.49,"Wheeler, Zack",682829,554430,,foul,,,,,11,Elly De La Cruz strikes out swinging.,R,L,R,PHI,CIN,S,,,0,0,2024,-0.65,1.1,-1.21,2.97,,,,1,2,Top,,,,,592663,,,4.066484959201036,-136.97212817795318,-3.291580262733909,-9.059170259624729,31.82629998838238,-17.79519247762283,3.67,1.76,96.0,81.9,13.0,95.4,2383,7.1,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.35,,,,,,,,10,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,227,0.0,-0.023,75.24732,7.5999
2836,FS,2024-04-03,84.1,-2.12,5.54,"Wheeler, Zack",641584,554430,field_out,hit_into_play,,,,,7,Jake Fraley flies out to second baseman Bryson Stott.,R,L,R,PHI,CIN,X,4.0,fly_ball,0,2,2024,-0.29,0.2,-0.43,1.89,,,,0,2,Top,140.29,116.86,,,592663,,,4.5806147489364175,-122.50208684716677,-2.535284896717656,-3.826361857373281,23.889477225144866,-29.890155636650498,3.32,1.57,210.0,82.7,52.0,85.8,1577,7.3,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.22,0.014,0.013,0.0,1.0,0.0,0.0,3.0,9,3,Split-Finger,0,0,0,0,0,0,0,0,Strategic,Standard,240,0.023,-0.146,77.97763,7.95636
2837,FS,2024-04-03,84.4,-2.22,5.48,"Wheeler, Zack",641584,554430,,swinging_strike,,,,,8,Jake Fraley flies out to second baseman Bryson Stott.,R,L,R,PHI,CIN,S,,,0,1,2024,-0.41,0.35,0.06,1.7,,,,0,2,Top,,,,,592663,,,6.227721488426958,-122.7199350804019,-3.124561065494996,-5.461694790845349,25.696457298892582,-28.193729082370098,3.32,1.57,,,,85.7,1470,7.3,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.22,,,,,,,,9,2,Split-Finger,0,0,0,0,0,0,0,0,Strategic,Standard,240,0.0,-0.049,64.90975,8.21063
2838,FF,2024-04-03,93.3,-2.32,5.49,"Wheeler, Zack",641584,554430,,foul,,,,,4,Jake Fraley flies out to second baseman Bryson Stott.,R,L,R,PHI,CIN,S,,,0,0,2024,-0.49,1.28,-0.32,2.46,,,,0,2,Top,,,,,592663,,,6.326748938016645,-135.66852110755056,-4.912427393836642,-7.440288226789436,29.558400319854837,-15.47242494020606,3.32,1.57,199.0,71.7,25.0,94.7,2279,7.1,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.39,,,,,,,,9,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,227,0.0,-0.033,70.20191,7.23233
2839,CU,2024-04-03,80.9,-2.31,5.48,"Wheeler, Zack",600869,554430,strikeout,swinging_strike_blocked,,,,,13,Jeimer Candelario strikes out swinging.,R,L,R,PHI,CIN,S,2.0,,0,2,2024,0.56,-0.73,-0.98,0.69,,,687952.0,2,1,Top,,,,,592663,,,1.9321917813422145,-117.98304645708872,-2.8014270568875164,4.933999162828794,19.342583861044503,-38.75045372796822,3.43,1.67,,,,82.1,2572,6.7,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,53.85,,0.0,0.0,1.0,0.0,0.0,,4,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,57,0.022,-0.143,,
2840,FF,2024-04-03,94.3,-2.03,5.42,"Wheeler, Zack",600869,554430,,called_strike,,,,,12,Jeimer Candelario strikes out swinging.,R,L,R,PHI,CIN,S,,,0,1,2024,-0.43,1.17,0.85,2.75,,,687952.0,2,1,Top,,,,,592663,,,8.648454537115835,-137.21866027959328,-3.996536426840589,-7.1459566678971855,27.472529760267008,-16.600772050569095,3.5,1.65,,,,97.0,2426,7.6,745603,554430,592663,547180,681082,593160,607208,669016,679032,592206,52.91,,,,,,,,4,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,230,0.0,-0.046,,
