,pitch_type,release_speed,release_pos_x,release_pos_z,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,release_spin_rate,release_extension,release_pos_y,at_bat_number,pitch_number,pitch_name,spin_axis
696,ST,84.0,-2.16,5.18,,,,,8.0,R,R,X,0,1,0.41,0.44,0.26,1.54,,,700250.0,1,5,4.825407542411404,-122.28087258055665,-2.9507044962548425,3.1965671580290804,24.3092735205576,-27.354215321579776,3.39,1.57,2471.0,6.9,53.55,35,2,Sweeper,71.0
697,SI,93.4,-2.01,5.21,,,,,8.0,R,R,S,0,0,-1.43,0.51,-0.07,2.03,,,700250.0,1,5,8.337280410240892,-135.72778036605678,-3.5888076088015635,-19.57603945648663,31.07543679845004,-25.277803538352096,3.45,1.63,2183.0,7.5,52.99,35,1,Sinker,227.0
698,SI,94.2,-2.12,5.27,,,,,7.0,L,R,X,2,0,-1.44,0.65,-0.34,2.24,,,,1,5,7.974823193620728,-136.94620561277844,-3.652608836737024,-19.893278270682213,31.04809561731968,-23.332501936938783,3.77,1.77,2190.0,7.3,53.23,34,3,Sinker,229.0
701,CU,81.3,-2.26,5.36,,,,,8.0,R,R,X,0,1,0.63,-0.71,0.18,1.53,,,,0,5,4.336091769650123,-118.39968742257314,-0.5932988415131417,5.055635892941637,22.87294233962879,-38.93688962837787,3.27,1.52,2634.0,7.0,53.55,33,2,Curveball,58.0
702,FF,93.8,-2.1,5.46,,,,,2.0,R,R,S,0,0,-0.75,1.11,0.06,3.17,,,,0,5,7.354887782755635,-136.47041903603994,-2.66631961201763,-10.991082248013615,30.99500419307303,-17.90411310877429,3.27,1.52,2371.0,7.2,53.31,33,1,4-Seam Fastball,226.0
704,CU,83.3,-2.24,5.32,,,,,11.0,L,R,B,3,2,0.84,-0.64,-1.15,3.06,,,,2,4,0.8556117641680259,-121.30897945654095,2.5142626588848094,8.197386382466638,22.988460938171933,-39.178243003332106,3.61,1.69,2743.0,6.9,53.57,27,7,Curveball,60.0
705,FF,96.1,-2.03,5.25,,,,,2.0,L,R,S,3,2,-0.89,1.08,-0.13,3.36,,,,2,4,7.196956456450039,-139.85297616909418,-1.9041736213296176,-13.297091972418553,31.13418278990977,-17.775794069752557,3.61,1.72,2421.0,7.3,53.22,27,6,4-Seam Fastball,227.0
707,FC,90.3,-2.13,5.24,,,,,5.0,L,R,S,2,1,0.16,0.48,0.08,2.78,,,,2,4,5.245441261844153,-131.58081888486336,-1.2730416351205291,0.8910615699537422,25.23420385434035,-26.485140996830875,3.61,1.72,2517.0,7.1,53.39,27,4,Cutter,199.0
708,FF,94.3,-2.13,5.23,,,,,11.0,L,R,B,1,1,-0.73,1.21,-0.55,3.81,,,,2,4,5.884615967207275,-137.2449258110148,-0.6905967176954164,-10.582075794526054,30.058186563505767,-16.87949048043941,3.61,1.72,2229.0,7.4,53.08,27,3,4-Seam Fastball,227.0
709,FS,86.5,-1.93,5.29,,,,,13.0,L,R,S,1,0,-0.76,0.47,-0.26,1.25,,,,2,4,5.61621755299513,-125.83240327943328,-4.431472210279944,-9.214873121502237,25.550463223678346,-26.46484104275992,3.61,1.72,1593.0,7.2,53.34,27,2,Split-Finger,240.0
710,FC,91.8,-2.14,5.25,,,,,12.0,L,R,B,0,0,-0.19,0.66,0.82,3.9,,,,2,4,8.031514014850384,-133.54802592072463,0.995178650946148,-3.976137387197972,27.19870415827496,-24.607022591476213,3.66,1.75,2509.0,7.1,53.39,27,1,Cutter,219.0
711,SI,93.0,-1.99,5.19,,,,,11.0,R,R,X,2,2,-1.52,0.44,-0.22,3.75,,,,1,4,8.05169619211144,-135.0732697158114,1.2293792628571951,-20.43266890161972,32.14556430160824,-27.33585698480992,3.6,1.7,2287.0,7.4,53.11,26,6,Sinker,225.0
712,FF,95.4,-2.06,5.22,,,,,12.0,R,R,B,1,2,-0.85,1.18,0.92,4.3,,,,1,4,9.954277547043915,-138.6031791825207,0.5784199593612159,-13.246594052179004,31.036171974031223,-17.26240492170723,3.66,1.72,2412.0,7.4,53.07,26,5,4-Seam Fastball,229.0
714,FF,95.8,-2.05,5.28,,,,,3.0,R,R,S,0,2,-0.76,1.17,0.61,3.08,,,,1,4,8.914650160862124,-139.20624108085883,-2.807338093597763,-11.989600215129736,33.65328677022168,-16.628712199013247,3.6,1.7,2408.0,7.3,53.17,26,3,4-Seam Fastball,228.0
715,FF,95.7,-1.99,5.31,,,,,2.0,R,R,S,0,1,-1.1,1.19,-0.19,3.01,,,,1,4,7.366758276810451,-139.0301715947359,-3.127790495692873,-15.976083780103906,34.442318645116885,-16.249343612001105,3.6,1.7,2380.0,7.4,53.13,26,2,4-Seam Fastball,231.0
716,FF,94.9,-2.11,5.39,,,,,5.0,R,R,S,0,0,-0.87,1.26,0.05,2.87,,,,1,4,7.746342708884963,-137.87740315927078,-3.7405386373174174,-12.924230794858213,34.06451667463296,-15.560267527568213,3.6,1.7,2355.0,7.4,53.12,26,1,4-Seam Fastball,229.0
717,SI,94.6,-2.07,5.28,,,,,9.0,L,R,S,2,2,-1.63,0.61,0.47,2.23,,,,0,4,10.465220028042731,-137.30266679721862,-3.617373443048853,-22.9494134308352,32.325629675106406,-23.767007026995323,3.56,1.8,2247.0,7.4,53.14,25,5,Sinker,230.0
718,FF,94.7,-2.22,5.38,,,,,11.0,L,R,B,1,2,-0.92,1.21,-1.16,3.78,,,,0,4,4.9133877678721145,-137.7456919039666,-1.1565233957332943,-12.8044134310459,33.43851616768693,-16.877520621003097,3.52,1.68,2261.0,7.2,53.28,25,4,4-Seam Fastball,226.0
719,FS,84.9,-2.07,5.44,,,,,13.0,L,R,S,1,1,-1.17,0.36,-0.23,1.24,,,,0,4,6.766975239739161,-123.41765794550447,-4.27981445816428,-13.277454259838766,24.85805171671748,-27.791787441683816,3.53,1.61,1597.0,7.2,53.34,25,3,Split-Finger,239.0
721,FF,94.3,-2.05,5.47,,,,,8.0,L,R,S,0,0,-0.87,1.14,-0.11,2.06,,,,0,4,7.103103724763848,-137.05903403876425,-5.767089292912269,-12.54936991754362,30.6702628054277,-16.714611182742413,3.53,1.61,2366.0,7.3,53.23,25,1,4-Seam Fastball,223.0
722,SI,96.1,-2.07,5.25,,,,,6.0,R,R,S,3,2,-1.49,0.6,0.74,3.01,,,,2,3,11.045174176519474,-139.6002514976862,-1.7579477678115056,-21.947345918253177,29.79092917711129,-24.077909684961163,4.03,1.85,2397.0,7.4,53.05,18,6,Sinker,232.0
723,FF,95.7,-2.06,5.3,,,,,2.0,R,R,S,3,1,-0.87,1.22,-0.24,3.5,,,,2,3,6.900909000448596,-139.28733225209982,-1.932854068322384,-12.922456958306098,31.72040361264572,-16.060140847653802,4.07,1.85,2459.0,7.3,53.23,18,5,4-Seam Fastball,221.0
724,FF,95.3,-1.93,5.31,,,,,2.0,R,R,B,2,1,-0.97,1.21,-0.04,3.93,,,,2,3,7.309118063130623,-138.5536262378699,-0.6777931258568554,-14.165100274713714,32.30975498169413,-16.640148426155136,3.89,1.83,2409.0,7.3,53.16,18,4,4-Seam Fastball,226.0
725,SI,95.0,-2.0,5.19,,,,,13.0,R,R,B,1,1,-1.5,0.65,-1.45,1.9,,,,2,3,4.921047360432372,-138.26926087168508,-4.488815549011216,-20.328570861097084,32.29842436466094,-23.03940780209676,4.01,1.83,2231.0,7.4,53.12,18,3,Sinker,229.0
726,FF,95.2,-2.08,5.28,,,,,1.0,R,R,B,0,1,-1.06,1.04,-0.46,4.04,,,,2,3,6.758136247128245,-138.40522009092348,0.1147031409079111,-15.163772501335542,33.028193414160555,-19.18766351804192,4.21,1.87,2300.0,7.3,53.19,18,2,4-Seam Fastball,225.0
727,FF,95.5,-1.98,5.43,,,,,2.0,R,R,S,0,0,-0.72,1.1,0.09,3.49,,,,2,3,7.21551028870648,-138.91811868745322,-1.9692169898235088,-11.038887777784796,32.718596128212454,-17.717210163908522,4.07,1.85,2305.0,7.3,53.22,18,1,4-Seam Fastball,220.0
728,CU,81.6,-2.2,5.41,,,,,2.0,L,R,X,0,0,0.58,-0.74,-0.26,3.14,,,657077.0,0,3,3.262906385407488,-118.78560071253152,2.904040940170952,4.924428422772917,22.17462949087857,-39.94894273318594,3.18,1.5,2637.0,6.6,53.86,17,1,Curveball,69.0
730,FC,91.8,-2.12,5.28,,,,,12.0,L,R,S,3,1,0.0,0.92,1.1,2.78,,,,0,3,8.291694976750355,-133.57833176455668,-2.5155047484714004,-1.7442225795314703,27.22012308640333,-20.753203360566665,3.58,1.52,2555.0,7.1,53.38,16,5,Cutter,215.0
731,SI,94.8,-2.1,5.29,,,,,11.0,L,R,B,2,1,-1.48,0.72,-0.98,3.38,,,,0,3,6.373690148989093,-137.92389964054604,-0.9580386844867556,-20.28199326879974,30.366546499850525,-22.9338313248922,3.52,1.53,2263.0,7.3,53.21,16,4,Sinker,228.0
732,FC,89.8,-2.03,5.29,,,,,12.0,L,R,B,1,1,0.3,0.65,1.02,3.67,,,,0,3,7.0455992780139,-130.63525895519902,0.5878877558666046,1.958268400539628,26.629153823949324,-25.0196606990506,3.45,1.52,2483.0,7.2,53.31,16,3,Cutter,204.0
733,FC,90.6,-2.16,5.29,,,,,2.0,L,R,S,1,0,0.21,0.76,-0.03,3.19,,,,0,3,4.9619121227946135,-131.99823857908464,-0.99795409667789,1.4179504009172093,26.49319305361504,-23.235559854911525,3.35,1.49,2491.0,7.1,53.43,16,2,Cutter,216.0
734,SI,93.8,-2.21,5.36,,,,,11.0,L,R,B,0,0,-1.34,0.78,-1.06,3.08,,,,0,3,6.037558908366459,-136.52747692679557,-1.9304713848215016,-18.034016446456235,29.467189035202228,-22.21931866944051,3.53,1.52,2292.0,7.2,53.27,16,1,Sinker,222.0
735,FF,95.5,-2.11,5.29,,,,,12.0,R,R,S,2,2,-0.84,1.15,0.24,3.57,,,,2,2,8.22932857978769,-138.88847591232772,-1.4975167910136986,-12.645863326868804,30.331350434399887,-17.162068194637246,3.39,1.57,2480.0,7.3,53.22,12,6,4-Seam Fastball,224.0
736,ST,84.7,-2.11,5.28,,,,,12.0,R,R,S,2,2,1.03,0.24,1.22,2.48,,,,2,2,5.792477857329384,-123.31979102618791,-0.6736927620736857,9.35293318167076,24.75471997570525,-29.761131948737795,3.39,1.57,2778.0,7.0,53.48,12,5,Sweeper,63.0
737,FF,95.6,-1.97,5.35,,,,,6.0,R,R,S,2,1,-0.36,1.18,0.66,2.26,,,,2,2,7.8662612620216,-138.96606301160693,-5.2480859260465,-6.428378761152473,32.22914544763978,-15.883440836628626,3.35,1.61,2577.0,7.2,53.35,12,4,4-Seam Fastball,220.0
739,SI,95.3,-2.14,5.25,,,,,4.0,R,R,S,1,0,-1.51,0.38,-0.81,2.28,,,,2,2,7.007295903757088,-138.5229533549881,-3.003787601890097,-21.02978061491726,32.64459161807433,-26.76269877319135,3.39,1.57,2303.0,7.2,53.32,12,2,Sinker,225.0
740,SI,95.1,-2.16,5.2,,,,,11.0,R,R,B,0,0,-1.51,0.26,-1.3,2.98,,,,2,2,5.725913905135564,-138.36707692367676,-0.7276901513759402,-20.70014723296718,32.22240809580135,-28.95398863857797,3.32,1.46,2240.0,7.0,53.47,12,1,Sinker,228.0
741,FF,95.5,-2.06,5.32,,,,,6.0,L,R,X,0,1,-0.86,1.29,0.44,3.05,,,,2,2,8.62748474862656,-138.77895293347436,-3.258604857764322,-13.08814402430214,31.969341990522228,-15.018604236385094,3.77,1.77,2508.0,7.1,53.37,11,2,4-Seam Fastball,226.0
742,CU,81.0,-2.07,5.43,,,,,13.0,L,R,S,0,0,0.92,-1.02,-0.25,1.52,,,,2,2,2.3377029977527344,-117.90106986759348,-0.11881321934655,8.057514034252788,23.180844089023434,-41.896218752100566,3.77,1.77,2766.0,6.9,53.64,11,1,Curveball,56.0
743,ST,84.8,-2.18,5.15,,,,,12.0,R,R,X,1,2,0.99,0.38,1.04,2.51,,,,1,2,5.644502060671351,-123.44240263622312,-0.6083987381843066,9.03378858404761,23.695995569673407,-28.416772157664088,3.27,1.52,2698.0,7.1,53.4,10,5,Sweeper,73.0
744,FF,95.9,-2.04,5.26,,,,,12.0,R,R,S,1,2,-0.59,1.32,0.5,3.4,,,,1,2,8.169289868986512,-139.43661643147456,-2.325368942443122,-9.55888587500529,31.817532994136727,-14.610637195741916,3.27,1.52,2481.0,7.1,53.37,10,4,4-Seam Fastball,226.0
745,FF,96.0,-2.06,5.39,,,,,6.0,R,R,S,1,1,-0.7,1.27,0.39,2.69,,,,1,2,8.202701586277799,-139.49959116654833,-4.459202711830606,-11.040252491635751,31.98737828651624,-14.782058042756338,3.27,1.51,2565.0,7.1,53.39,10,3,4-Seam Fastball,223.0
746,FF,95.6,-2.05,5.38,,,,,2.0,R,R,S,1,0,-0.42,1.36,-0.15,3.38,,,,1,2,6.039361893660353,-139.1148733322687,-2.7534595579981263,-6.84618236777617,32.04121053565056,-14.069974848431576,3.27,1.52,2441.0,7.1,53.39,10,2,4-Seam Fastball,223.0
747,CU,83.1,-2.18,5.41,,,,,13.0,R,R,B,0,0,0.71,-0.87,-0.16,1.04,,,,1,2,3.3049766807816856,-121.09803840187884,-1.856296454860241,6.307595246002823,23.83553902687141,-40.59239240687672,3.19,1.52,2737.0,7.0,53.55,10,1,Curveball,55.0
748,FF,96.1,-2.0,5.33,,,,,5.0,L,R,X,0,0,-0.99,1.24,0.27,2.5,,,,1,2,8.391415434125996,-139.71461124078803,-4.792085198146842,-14.815805288733324,31.72200949248733,-15.059507178661208,3.61,1.72,2409.0,7.2,53.29,9,1,4-Seam Fastball,228.0
750,FF,95.4,-1.97,5.35,,,,,11.0,R,R,S,0,2,-0.9,1.12,-0.17,3.8,,,,0,2,6.8676337730495,-138.91304605411517,-1.0364308305878565,-13.136446734220243,28.300619547612047,-17.543046212769717,3.6,1.7,2432.0,7.1,53.39,8,3,4-Seam Fastball,230.0
751,SI,94.7,-2.16,5.22,,,,,8.0,R,R,S,0,1,-1.39,0.53,-0.17,2.22,,,,0,2,8.454227402980194,-137.77398090949922,-3.461282102865681,-19.57925594404645,28.297309129012127,-24.797861161646143,3.59,1.72,2239.0,7.3,53.25,8,2,Sinker,234.0
752,FF,95.3,-2.13,5.41,,,,,6.0,R,R,S,0,0,-0.76,1.1,0.51,2.76,,,,0,2,8.772965033543924,-138.52050265582216,-3.87318119012085,-11.613978240574887,28.44845881824561,-17.333972059063264,3.63,1.76,2379.0,7.2,53.31,8,1,4-Seam Fastball,227.0
753,CU,81.7,-2.14,5.36,,,,,13.0,L,R,S,0,2,1.04,-1.0,-1.07,2.38,,,,2,1,0.3960237321215965,-118.97880996782357,1.867408821309657,9.749010575354877,24.851978983043267,-42.20469771989486,3.53,1.61,2853.0,6.8,53.7,4,3,Curveball,53.0
754,FF,96.5,-2.09,5.39,,,,,2.0,L,R,S,0,1,-0.78,1.16,-0.15,3.25,,,,2,1,7.054404132974204,-140.46931656487652,-2.814371626890252,-11.84185225335828,30.525772721843165,-16.39734551146776,3.53,1.61,2565.0,7.1,53.36,4,2,4-Seam Fastball,225.0
755,CU,81.8,-2.17,5.45,,,,,7.0,L,R,S,0,0,0.85,-0.81,-0.55,2.21,,,,2,1,2.030440530004699,-119.12995781224184,0.847059163607615,7.690724528760332,22.922751362913264,-40.30810047755669,3.47,1.67,2796.0,6.9,53.64,4,1,Curveball,60.0
756,ST,85.0,-2.12,5.21,,,,,5.0,R,R,X,1,0,1.3,0.44,0.19,3.05,,,,2,1,2.8389167382866023,-123.85057227769155,0.3965859379484014,12.737133597458936,25.464021745352657,-27.91378617143465,4.07,1.85,2663.0,6.9,53.64,3,2,Sweeper,69.0
757,FF,96.0,-2.03,5.43,,,,,11.0,R,R,B,0,0,-0.69,0.98,-1.56,3.13,,,,2,1,2.8554618597670025,-139.87222163626964,-2.7620673218166574,-9.73211887503456,31.163555073497463,-18.86192796941274,3.95,1.84,2259.0,7.0,53.49,3,1,4-Seam Fastball,225.0
758,SI,96.7,-2.09,5.2,,,,,5.0,L,R,S,2,2,-1.46,0.67,0.23,2.3,,,,1,1,9.679705235898949,-140.4287505235241,-3.7460589817621504,-21.576852405468586,31.94377661461386,-22.66982861269129,3.0,1.5,2362.0,7.3,53.19,2,6,Sinker,230.0
759,FC,91.3,-2.13,5.29,,,,,5.0,L,R,S,2,2,0.44,0.28,0.08,2.43,,,,1,1,4.678182433417864,-132.99195582454124,-1.9487795763137263,4.267298776533319,28.73695094564136,-28.599415940672014,3.18,1.5,2540.0,7.0,53.52,2,5,Cutter,181.0
760,FF,96.5,-2.12,5.32,,,,,2.0,L,R,S,2,1,-0.67,1.3,0.22,3.2,,,,1,1,7.871188257627718,-140.28091777572226,-3.07737591245499,-10.581601681289646,31.65142829759642,-14.53528215430079,3.19,1.55,2376.0,7.2,53.33,2,4,4-Seam Fastball,223.0
763,FF,96.6,-2.17,5.36,,,,,6.0,L,R,S,0,0,-0.84,1.29,0.37,2.39,,,,1,1,8.804785102189356,-140.39137061783688,-5.329797065508988,-13.159117441319747,33.06883551074915,-14.091997707566303,3.57,1.59,2550.0,7.1,53.35,2,1,4-Seam Fastball,226.0
764,FF,95.9,-1.97,5.47,,,,,5.0,L,R,X,3,1,-0.79,1.35,-0.04,2.53,,,,0,1,7.003539994108566,-139.37563154253291,-5.267423814363943,-11.81430493750779,31.4104327041508,-13.616806285185548,3.58,1.52,2429.0,7.1,53.37,1,5,4-Seam Fastball,223.0
765,FF,96.4,-2.13,5.36,,,,,12.0,L,R,B,2,1,-0.68,1.29,0.93,3.39,,,,0,1,9.831037594508844,-140.07372967292193,-2.614914910803632,-11.191781460269016,32.683894117123565,-14.85603590624448,3.55,1.53,2524.0,7.2,53.29,1,4,4-Seam Fastball,224.0
766,FF,95.9,-2.12,5.48,,,,,5.0,L,R,S,2,0,-0.66,1.35,-0.12,2.4,,,,0,1,6.8794393882865865,-139.49861873644895,-5.680907786123348,-10.137243369253769,30.13124145408573,-13.50027618373096,3.58,1.52,2420.0,7.0,53.46,1,3,4-Seam Fastball,221.0
767,FF,94.9,-2.18,5.38,,,,,12.0,L,R,B,1,0,-0.88,1.32,1.32,2.54,,,,0,1,11.328566042285267,-137.7102223987374,-4.826836476533488,-13.627401673756111,28.10568660527549,-14.349858976312014,3.46,1.51,2431.0,7.3,53.18,1,2,4-Seam Fastball,230.0
768,FF,95.9,-2.05,5.55,,,,,11.0,L,R,B,0,0,-0.8,1.37,-1.11,2.92,,,,0,1,4.368615158586042,-139.6315362421577,-4.513891310773633,-11.47323425368858,30.692044675790545,-13.414505197573677,3.4,1.45,2412.0,7.0,53.5,1,1,4-Seam Fastball,228.0
769,ST,85.4,-2.19,4.94,,,,,12.0,R,R,X,2,2,0.96,0.61,0.92,3.15,,,686797.0,2,7,5.476676397969897,-124.29301523044792,0.8590684927938094,8.861413689615551,24.14168268361775,-26.22786439326028,3.2,1.49,2505.0,7.2,53.31,50,8,Sweeper,88.0
770,FS,82.7,-2.07,5.0,,,,,11.0,R,R,S,2,2,-1.2,0.4,-1.01,3.01,,,686797.0,2,7,4.893474156428423,-120.44511743260873,1.1604943517346815,-12.67511935382656,21.48499318006398,-28.7000789805641,3.2,1.49,1580.0,7.5,53.03,50,7,Split-Finger,242.0
771,SI,94.2,-2.03,4.95,,,,,13.0,R,R,B,1,2,-1.5,0.41,-0.93,1.7,,,686797.0,2,7,6.314641352976393,-137.06940123801476,-3.736594724950802,-20.26013935873171,29.43789182264757,-26.359484879845443,3.09,1.49,2291.0,7.4,53.08,50,6,Sinker,224.0
772,FF,94.7,-2.09,5.07,,,,,11.0,R,R,S,1,2,-0.87,1.19,-0.29,3.55,,,686797.0,2,7,6.754170037807738,-137.81828821778845,-0.9810058664656808,-12.504190943340184,29.591060179485613,-17.00819448105342,3.2,1.49,2437.0,7.3,53.22,50,5,4-Seam Fastball,230.0
773,ST,83.8,-2.25,4.99,,,,,3.0,R,R,S,1,2,0.82,0.52,0.59,2.89,,,686797.0,2,7,5.021893318979242,-122.03761311542664,0.5616836845784513,7.18991164837546,23.98137694620068,-27.31578145954405,3.2,1.49,2570.0,7.2,53.26,50,4,Sweeper,67.0
774,ST,85.2,-2.13,4.98,,,,,6.0,R,R,S,1,1,0.2,0.68,0.59,2.04,,,686797.0,2,7,6.094149518545508,-123.9937109791078,-2.0018912800692146,0.8358605447883862,24.323926108087008,-25.01022986139696,3.2,1.49,2477.0,7.1,53.39,50,3,Sweeper,77.0
775,SI,94.1,-2.2,4.95,,,,,4.0,R,R,S,1,0,-1.75,0.3,-0.55,2.4,,,686797.0,2,7,8.30096513832711,-136.8011001419723,-1.583986379504147,-23.810619963247564,30.930589920283204,-28.25678323290129,3.2,1.49,2259.0,7.2,53.28,50,2,Sinker,227.0
776,SI,93.8,-2.09,5.11,,,,,11.0,R,R,B,0,0,-1.73,0.49,-1.45,2.91,,,686797.0,2,7,5.604094137416895,-136.4311949684744,-1.0095697245158688,-22.85226488529777,31.34313645731153,-26.08194630629031,3.14,1.49,2209.0,7.1,53.37,50,1,Sinker,228.0
777,FF,94.0,-2.26,5.06,,,,,11.0,L,R,S,1,2,-0.69,1.08,-0.91,3.11,,,686797.0,1,7,5.133828597785047,-136.88776746080325,-1.742097706858662,-9.83122626927718,31.09597772372076,-18.45834730444772,3.76,1.76,2360.0,7.3,53.16,49,4,4-Seam Fastball,231.0
778,FS,85.0,-2.05,5.13,,,,,7.0,L,R,S,1,1,-1.09,0.34,-0.4,1.97,,,686797.0,1,7,6.162371323842361,-123.60180447945966,-1.778032421166176,-12.37143710873249,25.191113859857488,-28.49888822868085,3.76,1.76,1659.0,7.4,53.13,49,3,Split-Finger,244.0
780,FC,91.5,-2.23,5.05,,,,,12.0,L,R,B,0,0,-0.02,0.8,1.96,2.78,,,686797.0,1,7,10.759757195980752,-132.97394424706897,-1.6059145856739223,-2.367608635081829,26.15961517578041,-22.541157892120086,3.72,1.76,2533.0,7.1,53.4,49,1,Cutter,224.0
781,FF,94.8,-1.97,5.11,,,,,13.0,L,R,B,3,0,-0.8,1.22,-1.17,1.61,,,,1,7,3.9901053994430953,-137.97206532325302,-6.356701927024587,-11.099017779210328,29.63055889862956,-15.398667507357793,3.33,1.51,2434.0,7.5,52.96,48,4,4-Seam Fastball,227.0
782,SI,94.3,-1.99,5.05,,,,,11.0,L,R,B,2,0,-1.44,0.62,-0.85,2.8,,,,1,7,6.266874853630317,-137.28936020380965,-1.5617454352055349,-19.5496642694554,29.18724268754615,-24.23754017628861,3.34,1.61,2345.0,7.2,53.27,48,3,Sinker,227.0
784,CU,81.6,-2.24,5.27,,,,,11.0,L,R,B,0,0,0.8,-0.86,-1.74,2.5,,,,1,7,-0.4316106147224607,-118.81732554193792,2.0278143957022854,7.705761985082074,22.5044144311774,-40.89409805587616,3.25,1.51,2654.0,7.0,53.47,48,1,Curveball,67.0
785,FC,89.6,-2.16,5.06,,,,,4.0,L,R,S,1,2,0.29,0.59,-0.46,2.67,,,,0,7,3.641210811355818,-130.5440019377582,-1.1993950585231774,2.549131113432275,26.88708558868583,-25.32638617811944,3.41,1.67,2534.0,7.3,53.24,47,4,Cutter,199.0
786,ST,83.2,-2.26,5.03,,,,,13.0,L,R,B,0,2,1.18,0.22,-1.76,2.24,,,,0,7,-1.1937452503574066,-121.22849665851204,-0.4286161015020375,11.91916773408234,22.510704290924995,-30.083883265179704,3.42,1.67,2515.0,6.8,53.7,47,3,Sweeper,78.0
787,FS,84.3,-2.07,5.07,,,,,7.0,L,R,S,0,1,-0.69,0.43,-0.38,1.69,,,,0,7,5.421235869240848,-122.80628965509422,-2.469619898647323,-8.0262006819701,22.236339621676844,-27.49287165946698,3.37,1.67,1613.0,7.5,53.01,47,2,Split-Finger,242.0
788,CU,81.9,-2.23,5.21,,,,,7.0,L,R,S,0,0,0.39,-0.37,-0.62,1.74,,,,0,7,2.9255637471415383,-119.2682320122109,-0.5737990101797756,3.1962171409226654,22.17634555854424,-35.84226361843543,3.37,1.67,2548.0,6.9,53.57,47,1,Curveball,70.0
789,FF,94.5,-2.17,5.14,,,,,12.0,L,R,S,1,2,-0.74,1.08,0.34,3.79,,,467793.0,2,6,8.326224949723123,-137.39373909748076,-0.2311298280614827,-11.125906986672495,29.059120542127644,-18.61822729420255,3.57,1.66,2403.0,7.3,53.21,42,4,4-Seam Fastball,231.0
790,SI,94.1,-2.05,5.19,,,,,4.0,L,R,S,1,1,-1.61,0.55,-0.5,2.33,,,467793.0,2,6,7.687817457287183,-136.8613185097035,-2.9245355166307028,-21.90927077091995,31.55074674658104,-24.751246372373178,3.57,1.66,2295.0,7.0,53.48,42,3,Sinker,229.0
791,CU,80.5,-2.18,5.33,,,,,4.0,L,R,S,1,0,0.73,-0.67,-0.8,2.55,,,467793.0,2,6,1.673694040037743,-117.13303705181518,1.845547231524992,6.378288671178972,23.51806872046137,-38.903470879109264,3.41,1.66,2717.0,6.8,53.67,42,2,Curveball,61.0
794,FC,91.3,-2.13,5.06,,,,,2.0,L,R,S,3,1,-0.06,0.53,0.22,3.15,,,,2,6,6.132783527615323,-132.87810846207412,-0.0385306635973693,-2.010388195381871,29.20187264307293,-26.07062478182368,3.46,1.66,2515.0,7.2,53.27,41,5,Cutter,209.0
795,SI,94.0,-2.05,5.13,,,,,11.0,L,R,B,2,1,-1.61,0.21,-2.24,2.58,,,,2,6,3.139144182148459,-136.77456567548202,-1.3121043967761503,-20.79344002504469,34.39850139321861,-29.4215556774032,3.43,1.66,2190.0,7.1,53.42,41,4,Sinker,224.0
797,ST,84.8,-2.29,5.05,,,,,6.0,L,R,S,1,0,1.05,0.47,0.29,2.25,,,,2,6,3.990403285967128,-123.44996321810468,-1.0829070867267254,9.740750312732697,27.164155549066933,-27.393709937301967,3.46,1.66,2566.0,7.1,53.38,41,2,Sweeper,79.0
798,FF,94.9,-2.09,5.14,,,,,12.0,L,R,B,0,0,-0.91,1.1,1.5,2.88,,,,2,6,11.648319948325112,-137.80905246681746,-2.7442756206984464,-14.118046394876478,29.787601384902825,-17.662689928343486,3.47,1.7,2489.0,7.4,53.06,41,1,4-Seam Fastball,230.0
799,FS,85.1,-2.06,5.13,,,,,13.0,L,R,X,2,2,-1.02,0.57,-1.36,1.84,,,,1,6,3.7794241458794366,-123.81263304143997,-2.567126520132608,-11.24588342044728,25.852853648015987,-25.98496054117497,3.87,1.74,1505.0,7.5,53.02,40,6,Split-Finger,238.0
800,SI,94.2,-1.96,5.14,,,,,3.0,L,R,S,2,2,-1.47,0.59,0.56,3.77,,,,1,6,9.965119113607871,-136.81564187268498,0.9012380683928596,-20.69348663069509,31.23332796021128,-25.24232485018367,3.87,1.74,2272.0,7.1,53.41,40,5,Sinker,222.0
801,FC,90.3,-2.18,5.08,,,,,13.0,L,R,B,1,2,-0.04,0.54,-1.22,2.38,,,,1,6,2.532509984449391,-131.564986827184,-1.9850449099238523,-0.9720809587053888,26.485549370872874,-25.736934967826933,3.78,1.74,2533.0,7.4,53.12,40,4,Cutter,203.0
802,FS,85.5,-1.96,5.22,,,,,13.0,L,R,S,1,1,-0.95,0.71,-0.88,2.03,,,,1,6,4.530314704498909,-124.39563498832078,-2.665239645666487,-10.815375104381236,25.526219445598727,-24.51759650266052,3.87,1.74,1557.0,7.2,53.35,40,3,Split-Finger,236.0
803,FF,94.1,-2.11,5.18,,,,,1.0,L,R,B,0,1,-0.77,1.28,-0.45,3.86,,,,1,6,6.111952824120553,-136.9165426187718,-0.5501375267321447,-10.995726791337242,30.80916340692693,-16.245364041639725,3.78,1.74,2418.0,7.2,53.35,40,2,4-Seam Fastball,225.0
