pitch_type,release_speed,release_pos_x,release_pos_z,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,release_spin_rate,release_extension,release_pos_y,at_bat_number,pitch_number,pitch_name,spin_axis
FF,95.3,-1.61,6.31,,,,,9.0,L,R,S,2,2,-0.4,1.51,-0.92,2.69,,,665923.0,1,3,2.713927092507921,-138.65776595469484,-7.285314872929632,-5.804208147729019,28.6417192044795,-11.259523899069343,3.13,1.47,2531.0,6.2,54.32,27,5,4-Seam Fastball,199.0
SL,84.6,-1.85,6.03,,,,,7.0,L,R,S,2,1,-0.12,0.29,0.13,1.42,,,665923.0,1,3,4.877349256769897,-123.1746101219089,-5.08853397232897,-2.016482978521745,19.87106661789649,-28.56503949356964,3.13,1.47,2768.0,6.4,54.11,27,4,Slider,126.0
SL,86.0,-2.05,6.01,,,,,9.0,L,R,B,1,1,-0.05,0.31,-1.56,2.92,,,665923.0,1,3,1.2447884232595052,-125.41667871826996,-1.846605750583943,-0.7161328361230054,21.172272110181204,-28.67504944745185,3.07,1.47,2772.0,5.9,54.56,27,3,Slider,121.0
FF,94.9,-1.47,6.23,,,,,1.0,L,R,S,1,0,-0.26,1.64,0.1,2.74,,,665923.0,1,3,4.691452522398518,-138.11491559824833,-7.176996491779245,-4.294319292331811,28.28681932510156,-9.762224172125345,3.13,1.47,2475.0,6.3,54.22,27,2,4-Seam Fastball,191.0
FF,95.0,-1.83,6.38,,,,,10.0,L,R,B,0,0,-0.22,1.61,0.04,4.19,,,665923.0,1,3,5.331766113439212,-138.2390175855076,-3.7034162466784095,-3.960410324091908,29.78842934664909,-10.812436803019454,3.07,1.47,2577.0,6.0,54.5,27,1,4-Seam Fastball,193.0
FF,95.5,-1.2,6.33,,,,,10.0,R,R,B,3,1,-0.44,1.56,0.17,3.88,,,,1,3,4.58341966359643,-139.0858922277034,-4.380392823585327,-6.678076826055104,29.71455152616861,-11.050029237025978,3.01,1.48,2384.0,6.1,54.38,26,5,4-Seam Fastball,194.0
FF,95.7,-1.31,6.35,,,,,9.0,R,R,B,2,1,-0.22,1.49,-0.01,3.97,,,,1,3,3.918714225881492,-139.501769602828,-4.102773585767967,-3.6582929550095535,27.698323590095946,-11.873624789177518,2.91,1.6,2450.0,6.1,54.44,26,4,4-Seam Fastball,188.0
SL,86.1,-1.53,6.11,,,,,12.0,R,R,B,1,1,0.35,0.21,1.88,0.04,,,,1,3,7.358036839213285,-125.21129440868488,-8.622867156712624,2.4490736614403184,21.180374249104883,-28.63808509717014,2.88,1.48,2874.0,6.0,54.47,26,3,Slider,79.0
SL,85.6,-1.38,6.24,,,,,12.0,R,R,S,1,0,0.31,0.29,1.36,1.65,,,,1,3,5.832684292238006,-124.6678539769418,-5.213457519962083,2.254018910547219,21.558996102394463,-28.3612545386595,3.07,1.54,2773.0,6.1,54.45,26,2,Slider,98.0
FF,94.8,-1.29,6.53,,,,,10.0,R,R,B,0,0,-0.39,1.69,0.61,4.01,,,,1,3,5.799975284096051,-137.99291601863897,-4.724607135496422,-6.199758376954812,28.821823780092565,-9.609145170242268,3.1,1.51,2615.0,6.0,54.49,26,1,4-Seam Fastball,187.0
FF,94.7,-1.53,6.43,,,,,1.0,L,R,X,0,0,-0.41,1.51,0.07,2.8,,,,0,3,5.056043666116138,-137.77272594618896,-7.217426816927304,-6.294005291273086,26.501683653854208,-11.48619539390495,3.32,1.5,2527.0,6.0,54.46,25,1,4-Seam Fastball,196.0
SL,85.4,-1.77,6.2,,,,,4.0,R,R,X,0,1,0.21,0.09,0.12,2.51,,,676116.0,1,2,4.0403730931113335,-124.28678621347755,-2.5644303777767243,1.3367919435444595,25.560877271318635,-30.914556958658995,3.1,1.45,2689.0,6.3,54.23,17,2,Slider,75.0
SL,86.7,-1.53,6.25,,,,,12.0,R,R,S,0,0,0.02,0.28,0.48,1.18,,,676116.0,1,2,4.759347260667846,-126.18243138167628,-6.516054749339028,-0.6825237962158349,24.59690141613666,-28.13275006814972,3.1,1.45,2744.0,6.2,54.33,17,1,Slider,92.0
FF,94.8,-1.52,6.33,,,,,9.0,L,R,B,3,0,-0.17,1.63,-0.4,4.04,,,,1,2,3.287892208411017,-137.95451736612804,-3.935104524745322,-2.88581392605316,31.808216477021773,-10.66210490159492,3.3,1.58,2496.0,6.1,54.41,16,4,4-Seam Fastball,192.0
FF,94.4,-1.35,6.43,,,,,9.0,L,R,B,2,0,-0.18,1.57,-0.66,4.04,,,,1,2,2.1857166335607414,-137.4754585561203,-3.983463720398281,-2.751593373315291,32.17143015127243,-11.699979225587674,3.3,1.58,2519.0,6.0,54.49,16,3,4-Seam Fastball,190.0
SL,85.6,-1.75,6.07,,,,,5.0,L,R,B,1,0,0.04,0.25,0.7,2.34,,,,1,2,5.650924542039828,-124.62598070444136,-3.0237737812382424,-0.6796308713283825,24.767357456692423,-29.188255387972884,3.3,1.55,2692.0,6.0,54.48,16,2,Slider,120.0
SL,84.8,-1.8,6.02,,,,,12.0,L,R,B,0,0,0.38,0.08,0.88,0.45,,,,1,2,5.478266879435381,-123.41553168343718,-6.914038503147726,2.987079335319873,22.02075724546192,-30.23895932876984,3.36,1.58,2747.0,6.1,54.4,16,1,Slider,63.0
KC,77.0,-1.28,6.28,,,,,4.0,L,R,X,2,1,0.33,-1.33,-0.14,2.35,,,,0,2,1.8071805291023195,-112.17508623435452,1.0606805306304066,2.4061257445218187,21.03564175387164,-43.81708302376448,3.23,1.48,2499.0,6.0,54.5,15,4,Knuckle Curve,18.0
SL,85.9,-1.6,6.14,,,,,2.0,L,R,S,2,0,0.06,0.32,0.46,3.04,,,,0,2,4.741153126494361,-125.21426832104704,-1.841160108476361,-0.1300400808452996,21.655715007462536,-28.6607741929644,3.23,1.48,2632.0,6.0,54.53,15,3,Slider,139.0
FF,94.1,-1.33,6.48,,,,,10.0,L,R,B,1,0,-0.49,1.8,0.51,3.61,,,,0,2,5.826553439830277,-136.89007000369278,-5.687280444591882,-7.455964558026075,30.22260310368459,-8.521496784187589,3.17,1.48,2529.0,5.9,54.6,15,2,4-Seam Fastball,197.0
FF,92.6,-1.45,6.53,,,,,9.0,L,R,B,0,0,-0.41,1.63,-1.4,3.53,,,,0,2,1.039211834205071,-134.86625847514767,-5.436569141970982,-5.252584234162894,28.137168999164047,-11.247622832982188,3.13,1.48,2527.0,6.0,54.49,15,1,4-Seam Fastball,188.0
SL,86.0,-1.77,5.96,,,,,12.0,L,R,S,1,2,0.33,-0.02,0.07,0.47,,,,2,1,3.6699278483861777,-125.17915761566972,-6.718677903090689,2.7808893082752006,23.06921129926797,-31.383274023702565,3.39,1.64,2746.0,5.8,54.66,7,4,Slider,86.0
KC,81.1,-1.64,6.05,,,,,11.0,L,R,B,0,2,0.4,-1.34,-0.2,0.35,,,,2,1,2.4487897701478625,-118.03660420367969,-3.5212976855407256,3.233953111963252,24.178386605799613,-44.10141867386623,3.36,1.64,2756.0,6.2,54.27,7,3,Knuckle Curve,28.0
FF,94.8,-1.58,6.38,,,,,9.0,L,R,S,0,1,-0.26,1.68,-0.23,3.62,,,,2,1,4.089021389873583,-137.9914648998711,-5.2980230223907325,-4.267613257079843,30.065364008299174,-9.730760822071556,3.39,1.64,2709.0,6.0,54.49,7,2,4-Seam Fastball,193.0
KC,78.6,-1.29,6.22,,,,,6.0,L,R,S,0,0,0.16,-1.26,-0.78,1.57,,,,2,1,0.8091642842440724,-114.4780576862425,-0.86901564916646,1.227611660669517,22.54300743003328,-43.26853462684469,3.39,1.64,2590.0,5.9,54.57,7,1,Knuckle Curve,25.0
KC,79.9,-1.23,6.23,,,,,11.0,R,R,S,1,2,0.17,-1.4,-0.05,1.15,,,,1,1,2.266161984631572,-116.42560448697256,-1.8251650406329112,1.0707921815594512,22.529033974969725,-44.70160375573924,3.39,1.59,2684.0,6.1,54.4,6,5,Knuckle Curve,18.0
SL,86.6,-1.76,5.96,,,,,12.0,R,R,S,1,2,0.13,0.12,0.76,1.34,,,,1,1,5.728420632210475,-126.0641357765329,-5.117108588823753,0.3247605258370615,23.39836258940858,-30.09867785856181,3.39,1.59,2801.0,6.0,54.46,6,4,Slider,78.0
SL,86.2,-1.6,6.02,,,,,12.0,R,R,S,1,1,0.34,0.3,1.06,0.64,,,,1,1,5.591114967453716,-125.51743688051803,-7.215471971659873,2.6458651575475227,21.424688010180606,-27.906806274437045,3.39,1.59,2915.0,6.0,54.53,6,3,Slider,88.0
SL,86.5,-1.71,6.04,,,,,12.0,R,R,B,0,1,0.39,0.27,0.75,1.22,,,,1,1,5.045369769639405,-126.00187924709444,-5.93137204476557,3.3718690332994985,20.6403131583244,-28.47461152944461,3.33,1.59,2886.0,5.9,54.62,6,2,Slider,109.0
SL,86.2,-1.54,6.28,,,,,5.0,R,R,S,0,0,0.3,0.25,0.56,2.45,,,,1,1,4.3765629171412215,-125.65885277871888,-3.496113509301406,2.4202211657236057,21.432884096070147,-29.02176371354736,3.39,1.59,2715.0,6.0,54.52,6,1,Slider,100.0
FF,94.8,-1.56,6.4,,,,,1.0,L,R,X,0,0,-0.22,1.45,-0.09,3.12,643393.0,,,0,1,4.305135609292025,-137.96959999977068,-6.127932415635748,-3.748178107690849,30.476377431205705,-12.4285981670824,3.42,1.69,2567.0,6.0,54.5,5,1,4-Seam Fastball,191.0
SL,85.9,-1.88,5.98,,,,,7.0,L,R,X,1,2,0.13,0.29,-0.21,1.87,,,,0,1,3.681354946646305,-125.09753023822248,-4.064507009593716,0.6661213349631553,24.46521194760281,-28.50875089984864,3.13,1.47,2744.0,6.0,54.52,4,4,Slider,116.0
SL,85.9,-1.72,6.09,,,,,8.0,L,R,S,1,1,0.13,0.29,0.56,1.4,,,,0,1,5.080031707844342,-124.9142490300656,-5.349060130352415,0.3157658442093862,25.71913922105161,-28.269501214457847,3.13,1.47,2787.0,5.8,54.7,4,3,Slider,110.0
KC,80.1,-1.45,6.21,,,,,11.0,L,R,B,0,1,0.22,-1.2,-0.26,0.63,,,,0,1,2.2044694492523904,-116.5825568358114,-3.2988587630802337,1.5583756002038225,23.80429801087816,-42.59267658100693,3.1,1.47,2674.0,6.1,54.45,4,2,Knuckle Curve,26.0
FF,93.4,-1.45,6.4,,,,,2.0,L,R,S,0,0,-0.05,1.7,0.54,2.8,,,,0,1,5.223834764636227,-135.87628474762744,-7.265839886558271,-1.7413754775141146,28.17374471488332,-9.648570723781097,3.13,1.47,2468.0,6.1,54.4,4,1,4-Seam Fastball,194.0
SL,85.6,-1.77,5.98,,,,,3.0,L,R,X,1,0,0.04,0.08,-0.43,2.24,,,592273.0,0,7,3.082385724038046,-124.55020277077354,-2.64787258394717,-0.23567308098457,28.07899461347836,-30.97332059234751,3.46,1.63,2714.0,6.6,53.93,48,2,Slider,52.0
FF,95.2,-1.64,6.25,,,,,9.0,L,R,B,0,0,-0.25,1.49,-1.21,4.14,,,592273.0,0,7,1.6856394962086916,-138.42289856437108,-3.1473988967757887,-3.6344897548411135,37.188198103955415,-12.686277760933294,3.56,1.68,2498.0,6.5,54.0,48,1,4-Seam Fastball,195.0
KC,82.0,-1.06,6.16,,,,,8.0,R,R,X,2,2,0.52,-1.11,0.63,1.73,,,,0,7,2.8259854292338096,-119.41302148149592,-1.266818104503702,4.362808773878354,25.09439588138199,-42.67802452745166,3.67,1.79,2605.0,6.3,54.17,47,5,Knuckle Curve,21.0
FF,96.2,-1.17,6.53,,,,,10.0,R,R,B,1,2,-0.26,1.54,1.13,6.2,,,,0,7,6.695394248309571,-139.95309634359364,1.2685003022981154,-5.060836174902476,34.07415349013964,-12.602655093611926,3.71,1.79,2439.0,6.2,54.29,47,4,4-Seam Fastball,195.0
SL,87.9,-1.49,6.26,,,,,8.0,R,R,S,1,1,0.2,0.06,0.52,2.07,,,,0,7,4.486333320268391,-127.89077619053188,-4.119222086071206,1.147562060840157,29.221312035001585,-30.75891499820851,3.67,1.79,2703.0,6.4,54.09,47,3,Slider,95.0
SL,86.7,-1.24,6.18,,,,,12.0,R,R,B,0,1,0.15,0.06,1.55,0.74,,,,0,7,6.346435661364964,-125.95206776009468,-6.872282458093297,0.2707692236526625,26.539607337330427,-30.262915869537856,3.6,1.74,2690.0,6.3,54.21,47,2,Slider,75.0
SL,84.8,-1.19,6.26,,,,,7.0,R,R,S,0,0,0.2,0.1,0.06,2.03,,,,0,7,2.5180003784501137,-123.48542965929607,-3.76681644141983,1.5722579272557828,25.210709809186,-30.591427068906064,3.64,1.75,2710.0,6.3,54.2,47,1,Slider,119.0
SL,87.8,-1.87,5.76,,,,,12.0,L,R,S,2,2,0.0,0.17,0.08,0.85,,,,2,6,4.745287822504053,-127.77818041185564,-6.152633640116734,-0.9349527298955044,26.221641245927696,-29.21529635773949,3.55,1.62,2798.0,6.6,53.92,42,7,Slider,153.0
KC,84.0,-1.59,5.9,,,,,3.0,L,R,S,2,2,0.37,-1.01,-0.44,2.44,,,,2,6,1.940150850031168,-122.34710927070466,0.4211546895461402,3.348649050109651,25.35021360853421,-42.58282334315644,3.55,1.62,2820.0,6.5,53.96,42,6,Knuckle Curve,33.0
FF,97.7,-1.39,6.27,,,,,9.0,L,R,S,2,2,-0.09,1.28,-0.09,3.89,,,,2,6,3.6986388317567926,-142.12930770818562,-3.79431383702809,-2.131346459047065,36.4538892656918,-14.302145911446452,3.55,1.62,2392.0,6.3,54.25,42,5,4-Seam Fastball,194.0
FF,97.2,-1.46,6.23,,,,,6.0,L,R,S,2,1,-0.5,1.46,-0.3,1.8,,,,2,6,4.245504010363098,-141.2261284257048,-9.668668736255954,-7.703984962394965,32.701795861197965,-10.644581133959164,3.55,1.62,2526.0,6.5,54.03,42,4,4-Seam Fastball,197.0
KC,83.4,-1.55,5.9,,,,,12.0,L,R,B,1,1,0.1,-1.16,0.54,0.41,,,,2,6,4.629051897864768,-121.2947293939554,-3.815483933347631,-0.0805947269872008,26.93266721543973,-42.88331258844215,3.47,1.68,2626.0,6.4,54.05,42,3,Knuckle Curve,22.0
FF,96.5,-1.56,6.3,,,,,9.0,L,R,B,0,1,-0.09,1.48,-0.39,5.91,,,,2,6,3.3244569339982384,-140.33927443269664,1.2184347983835109,-2.0700049852128832,36.64593332408526,-13.394049132819127,3.51,1.65,2483.0,6.1,54.39,42,2,4-Seam Fastball,194.0
FF,97.2,-1.52,6.24,,,,,8.0,L,R,S,0,0,-0.26,1.51,0.66,1.94,,,,2,6,6.417611330759692,-141.1342695908453,-9.385000377077665,-5.083599093357459,35.26036076177177,-9.952367269340984,3.46,1.62,2657.0,6.3,54.18,42,1,4-Seam Fastball,192.0
FF,97.1,-1.17,6.36,,,,,10.0,R,R,S,2,2,-0.35,1.67,0.91,2.85,,,,1,6,6.383952199397971,-141.05976365916274,-7.60596697192265,-6.32580323635845,36.96214900706017,-8.364587221981711,3.55,1.71,2584.0,6.5,54.03,41,5,4-Seam Fastball,194.0
FF,96.1,-1.25,6.31,,,,,2.0,R,R,S,2,1,-0.21,1.57,0.48,2.99,,,,1,6,5.044184117422474,-139.5678517301251,-6.65202519478291,-4.000071408104136,37.30545719287698,-10.345597770539436,3.55,1.71,2478.0,6.3,54.21,41,4,4-Seam Fastball,193.0
SL,87.3,-1.28,6.22,,,,,12.0,R,R,B,1,1,-0.1,0.19,0.9,0.74,,,,1,6,5.467452418709895,-126.87731090389036,-7.37567860260074,-2.298390966419383,27.30005118268143,-28.77063478640914,3.59,1.71,2619.0,6.3,54.17,41,3,Slider,176.0
SL,87.4,-1.43,6.16,,,,,12.0,R,R,B,0,1,-0.21,0.27,0.69,0.89,,,,1,6,5.5338812321898,-127.01690714240952,-7.073302333569732,-3.4155004296149496,26.638218979319777,-27.969087953575425,3.58,1.67,2656.0,6.3,54.19,41,2,Slider,152.0
KC,80.9,-1.23,6.19,,,,,7.0,R,R,S,0,0,-0.06,-1.33,0.1,1.93,,,,1,6,3.0683745309238306,-117.7573277407597,-0.2028133620614038,-1.2303549079403182,26.090263875365903,-44.59597890093804,3.55,1.73,2538.0,6.3,54.22,41,1,Knuckle Curve,21.0
CH,75.5,-1.18,5.99,,,,,11.0,L,R,S,1,2,-0.65,1.26,-1.27,2.39,,,,0,6,0.9966167478924164,-109.91403838117154,-2.601883132937074,-5.444019241202768,20.766300767222063,-21.72783582059879,3.31,1.59,1355.0,6.7,53.8,40,5,Changeup,197.0
SL,86.9,-1.82,5.97,,,,,12.0,L,R,S,1,2,0.04,0.42,0.99,1.8,,,,0,6,6.667816141308752,-126.39331078354152,-4.667036795283346,-0.9510249039631978,25.86231071083659,-26.93738587122408,3.31,1.59,2455.0,6.6,53.93,40,4,Slider,129.0
KC,79.1,-1.4,6.09,,,,,7.0,L,R,S,1,1,0.32,-1.46,0.26,2.0,,,,0,6,3.0003758411323345,-115.07716236238248,0.6626656687556405,2.2342785117614814,23.42045704701436,-45.40427660525438,3.31,1.59,2435.0,6.3,54.19,40,3,Knuckle Curve,17.0
FF,93.2,-1.32,6.28,,,,,9.0,L,R,B,0,1,-0.34,1.42,-0.28,4.59,,,,0,6,3.4095973894360982,-135.65677798873062,-1.6840484988238869,-5.002279838271572,30.228950629705523,-14.468107256644178,3.33,1.56,2124.0,6.2,54.25,40,2,4-Seam Fastball,194.0
KC,79.0,-1.37,6.12,,,,,6.0,L,R,S,0,0,0.06,-1.12,-0.55,1.7,,,,0,6,1.702301020567814,-115.08503665775363,-0.686146558621525,0.1489181938931612,23.053195305599907,-42.13716844715082,3.31,1.59,2314.0,6.3,54.16,40,1,Knuckle Curve,17.0
SL,86.0,-1.39,6.17,,,,,8.0,R,R,X,2,2,0.09,0.21,0.54,1.37,,642136.0,,2,5,4.415749504644862,-124.9667458341642,-5.439318814933724,-0.1073855379449402,29.66357657617772,-28.984282527864423,3.21,1.48,2690.0,6.5,53.97,36,5,Slider,43.0
KC,82.2,-1.49,6.08,,,,,12.0,R,R,B,1,2,0.24,-1.49,1.35,0.08,,642136.0,,2,5,5.9956390344301775,-119.41169818592846,-4.039431893206741,0.8991232688029251,26.7360802469415,-45.63394059252043,3.21,1.47,2795.0,6.6,53.92,36,4,Knuckle Curve,17.0
FF,95.9,-1.4,6.34,,,,,10.0,R,R,S,1,1,-0.39,1.78,0.18,4.01,,642136.0,,2,5,5.080869862101789,-139.56086398193906,-4.582842670542624,-6.287576532955484,33.82106791241269,-8.118085980746324,3.21,1.48,2478.0,6.5,54.02,36,3,4-Seam Fastball,191.0
FF,95.2,-1.24,6.34,,,,,2.0,R,R,S,1,0,-0.24,1.74,0.71,2.77,,642136.0,,2,5,5.677160334986692,-138.29898746283192,-7.579372575212815,-4.522801692976731,34.54526457110174,-8.345007895866694,3.21,1.48,2547.0,6.5,53.95,36,2,4-Seam Fastball,197.0
SL,85.2,-1.39,6.1,,,,,12.0,R,R,B,0,0,0.25,0.03,0.77,0.53,,642136.0,,2,5,4.58652825078011,-123.89894533807588,-6.827770874591131,1.6146228186250404,25.34962891511054,-30.71322211501056,3.22,1.54,2707.0,6.5,53.96,36,1,Slider,74.0
SL,87.3,-1.99,5.86,,,,,12.0,L,R,X,2,2,0.28,0.09,1.02,2.06,,,642136.0,1,5,6.720524767684589,-126.95544833867348,-3.102236193699955,1.419277041801971,29.133040491811016,-30.713725749392268,3.15,1.47,2833.0,6.6,53.85,35,5,Slider,78.0
SL,87.0,-1.76,6.03,,,,,8.0,L,R,S,2,1,0.15,0.34,0.74,1.73,,,642136.0,1,5,5.696629966016784,-126.47466198193536,-4.729546149415303,0.2883479748130179,29.57987950469568,-27.7329959264203,3.18,1.47,2791.0,6.4,54.12,35,4,Slider,146.0
FF,93.6,-1.47,6.33,,,,,1.0,L,R,S,2,0,-0.29,1.77,-0.12,3.0,,,642136.0,1,5,4.109921830199336,-135.9771448225089,-6.695003365609352,-4.554284084177628,34.45303086364523,-9.035547669213672,3.15,1.47,2532.0,6.5,53.96,35,3,4-Seam Fastball,191.0
FF,95.3,-1.58,6.29,,,,,9.0,L,R,B,1,0,-0.24,1.75,-0.3,3.78,,,642136.0,1,5,3.896341774769428,-138.53832428568845,-4.830180715188517,-4.017911582906111,35.28340743655095,-8.921083388878198,3.18,1.51,2518.0,6.5,53.97,35,2,4-Seam Fastball,192.0
SL,85.9,-2.0,5.86,,,,,12.0,L,R,B,0,0,-0.07,0.17,1.44,-0.35,,,642136.0,1,5,8.339355236700392,-124.5359050576713,-8.698518580703308,-2.6963396980579466,29.47595041524937,-28.538718489093867,3.02,1.41,2458.0,6.8,53.69,35,1,Slider,254.0
FF,96.1,-1.35,6.34,,,,,2.0,L,R,X,2,1,-0.41,1.45,0.69,3.02,,,,1,5,6.334508953759544,-139.5872566916363,-6.428733541136032,-6.973813792133664,35.43969088538488,-11.939822000777465,3.38,1.61,2349.0,6.4,54.13,34,4,4-Seam Fastball,192.0
SL,84.9,-1.74,5.85,,,,,12.0,L,R,B,1,1,0.26,0.06,2.1,-0.35,,,,1,5,8.46984610547722,-123.14279713538726,-8.253271949431223,0.8956083679121678,25.199192235726205,-29.974272748829936,3.29,1.55,2804.0,6.5,54.02,34,3,Slider,6.0
FF,95.2,-1.3,6.3,,,,,9.0,L,R,B,0,1,-0.39,1.58,-0.11,4.44,,,,1,5,4.011586573477121,-138.631950290688,-2.7759171078432203,-5.967198100470795,31.45613793938279,-11.451693272261387,3.36,1.6,2412.0,6.3,54.19,34,2,4-Seam Fastball,194.0
FF,94.1,-1.33,6.35,,,,,1.0,L,R,S,0,0,-0.18,1.61,-0.18,3.02,,,,1,5,3.369200778872828,-136.8892139599896,-6.472146502497052,-3.0148157351728533,32.57507219530937,-10.718101703587202,3.38,1.61,2536.0,6.3,54.25,34,1,4-Seam Fastball,189.0
FF,94.0,-1.25,6.41,,,,,3.0,R,R,X,1,1,-0.65,1.6,-0.39,2.68,,,,0,5,3.6424278274530097,-136.67615488304978,-7.4371463211903155,-8.957338833914795,32.013288563871974,-10.690129402401292,3.4,1.65,2354.0,6.2,54.25,33,3,4-Seam Fastball,194.0
SL,86.3,-1.37,6.21,,,,,12.0,R,R,B,0,1,-0.01,0.21,1.34,0.82,,,,0,5,6.464542205414282,-125.32963281906844,-6.977362057270574,-1.501620863590706,26.37441488692308,-28.69236654965649,3.36,1.64,2766.0,6.4,54.1,33,2,Slider,110.0
SL,83.4,-1.37,6.19,,,,,12.0,R,R,S,0,0,0.15,0.22,0.47,1.01,,,,0,5,3.956891950927916,-121.2965715525415,-5.906189110142527,0.728502516336826,23.613711527919083,-29.057605863028183,3.4,1.65,2704.0,6.4,54.12,33,1,Slider,89.0
KC,83.0,-1.32,6.01,,,,,11.0,L,R,S,0,2,0.13,-1.05,-0.33,1.31,,,,2,4,2.001054992108536,-120.86240290246576,-2.161772791011046,0.8632531797792242,26.57592762489708,-42.1054806698548,3.46,1.63,2571.0,6.3,54.19,27,3,Knuckle Curve,18.0
KC,82.1,-1.37,6.01,,,,,4.0,L,R,S,0,1,0.33,-1.63,-0.13,2.33,,,,2,4,2.15663846022035,-119.40886975715884,1.4886522527689552,2.651408500197097,27.09444138544931,-48.127469166801774,3.48,1.63,2738.0,6.1,54.43,27,2,Knuckle Curve,24.0
FF,95.7,-1.34,6.23,,,,,0.0,L,R,S,0,0,-0.23,1.58,-0.28,3.23,,,,2,4,3.3381754583505847,-139.2896047094468,-5.861115763330009,-3.7782699548478953,32.764901212037785,-10.483185615612149,3.46,1.63,2357.0,6.4,54.1,27,1,4-Seam Fastball,194.0
SL,89.3,-1.54,5.94,,,,,12.0,R,R,S,2,2,-0.04,0.31,1.01,0.22,,,,1,4,6.336870629119596,-129.67517921408512,-8.637619023997031,-1.8688438770625824,29.886161525761526,-26.888943724556302,3.67,1.79,2899.0,6.3,54.16,26,5,Slider,140.0
FF,96.9,-1.24,6.18,,,,,7.0,R,R,S,2,1,-0.29,1.71,0.24,1.92,,,,1,4,4.638701522818559,-140.64703633222183,-9.685265607261856,-5.025515751954658,35.473073337425284,-7.469418205513177,3.67,1.73,2558.0,6.6,53.9,26,4,4-Seam Fastball,193.0
FF,95.1,-1.16,6.24,,,,,4.0,R,R,S,2,0,-0.36,1.62,0.16,2.48,,,,1,4,4.282686204343442,-138.1928713395041,-7.779529796737405,-5.636053439927974,34.28247702503701,-9.869072050299083,3.67,1.79,2579.0,6.5,53.96,26,3,4-Seam Fastball,193.0
SL,86.7,-1.29,6.13,,,,,12.0,R,R,B,1,0,0.42,0.1,0.8,0.74,,,,1,4,4.145837228600308,-126.03420193856688,-6.884422516451208,3.6346568856035018,26.579746175902976,-29.916200941571848,3.67,1.77,2785.0,6.6,53.92,26,2,Slider,106.0
FF,95.3,-1.19,6.36,,,,,9.0,R,R,B,0,0,-0.26,1.72,-0.46,5.56,,,,1,4,2.488265707291715,-138.59754847026707,-0.1976720701262971,-3.9885030382281568,37.70886750565627,-10.615195561378478,3.6,1.69,2438.0,6.4,54.13,26,1,4-Seam Fastball,192.0
SL,88.5,-1.72,5.97,,,,,5.0,L,R,X,3,1,0.1,0.58,0.72,2.34,,,,1,4,5.733997368217633,-128.82829569880352,-4.01238851535773,-0.073072403742251,25.59746816243369,-25.11134515080367,3.55,1.62,2779.0,6.2,54.32,25,5,Slider,144.0
SL,87.8,-1.83,5.93,,,,,12.0,L,R,B,2,1,0.39,0.2,0.35,1.47,,,,1,4,4.471353550702802,-127.7480018606473,-5.120294703762536,3.4564771980455657,25.201900026535267,-29.19042051053073,3.53,1.7,2793.0,6.4,54.1,25,4,Slider,145.0
SL,88.6,-1.91,5.98,,,,,12.0,L,R,B,1,1,0.06,0.34,0.15,0.2,,,,1,4,4.915163616269016,-128.81685419726992,-8.793904425103996,-0.3231832392005024,26.14863898879289,-26.734538811636664,3.53,1.68,2783.0,6.5,53.98,25,3,Slider,86.0
FF,95.9,-1.44,6.35,,,,,3.0,L,R,S,1,0,-0.38,1.72,-0.81,2.78,,,,1,4,2.552673178437195,-139.4685907048252,-7.695454845830425,-5.579286232780976,32.462774935246635,-8.212421742533188,3.5,1.64,2462.0,6.4,54.1,25,2,4-Seam Fastball,197.0
FF,95.0,-1.48,6.25,,,,,9.0,L,R,B,0,0,-0.27,1.62,-1.41,4.12,,,,1,4,0.8058736272039105,-138.36319332135056,-3.560843626328332,-3.647721770396131,31.97184290256924,-10.836611873666186,3.55,1.69,2386.0,6.3,54.22,25,1,4-Seam Fastball,194.0
SL,87.9,-1.11,6.28,,,,,10.0,R,R,S,2,2,0.24,0.14,1.1,3.01,,,,0,4,4.853950864482291,-127.9447410529108,-2.1358280709582336,1.6559878970622086,25.4000472411274,-30.44657111559108,3.54,1.68,2865.0,6.4,54.15,24,5,Slider,53.0
SL,88.2,-1.05,6.19,,,,,12.0,R,R,S,2,1,0.28,0.1,1.44,1.06,,,,0,4,5.476881562646391,-128.30824473801604,-6.641973887426708,2.053797217236933,24.98300906573083,-29.90264451371529,3.55,1.71,2706.0,6.4,54.11,24,4,Slider,111.0
SL,88.2,-1.35,6.16,,,,,12.0,R,R,B,1,1,0.17,0.3,0.73,0.59,,,,0,4,4.721212209049578,-128.24598374736337,-8.06416026416231,0.8398610080406174,27.07104497607399,-27.32611770472943,3.56,1.71,2671.0,6.4,54.14,24,3,Slider,141.0
SL,87.1,-1.2,6.15,,,,,12.0,R,R,B,0,1,0.21,0.18,1.09,-0.12,,,,0,4,5.092264279366635,-126.54624462063433,-9.248276619309593,1.149740507311974,26.57921404257521,-28.48633691514117,3.55,1.69,2772.0,6.5,54.04,24,2,Slider,110.0
